Type,URL,Listing Agent,Price,Address,Beds,Showers,Cars,Location Type,Size of the property,Description,Features
Buy,https://www.funda.nl/en/koop/haarlem/huis-41823686-twickel-50/,None,"€ 385,000",Twickel 50 | 2036 CB Haarlem,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house",148m²,None,None
Buy,https://www.funda.nl/en/koop/weesp/huis-41823019-lobbrich-boudgerslaan-34/,tel:0294-432323,"€ 515,000",Lobbrich Boudgerslaan 34 | 1382 MJ Weesp,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house",142m²,None,None
Buy,https://www.funda.nl/en/koop/weesp/huis-41823019-lobbrich-boudgerslaan-34/,tel:0294-432323,"€ 515,000",Lobbrich Boudgerslaan 34 | 1382 MJ Weesp,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house",142m²,None,None
Buy,https://www.funda.nl/en/koop/zaandam/huis-41822864-zeemansstraat-100/,None,"€ 275,000",Zeemansstraat 100 | 1506 CW Zaandam,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, detached residential property",97m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/+15km/p22/,None,None,None,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/westzaan/huis-41820132-het-welvaren-27/,None,"€ 500,000",Het Welvaren 27 | 1551 AT Westzaan,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,None,"Desirable residence/villa, double house",159m²,None,None
Buy,https://www.funda.nl/en/koop/amstelveen/huis-41820788-bovenkerkerweg-95-b/,None,"€ 650,000",Bovenkerkerweg 95 b | 1187 XC Amstelveen,7 rooms (5 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house (split-level residence)",150m²,None,None
Buy,https://www.funda.nl/en/koop/amstelveen/huis-87284281-dukdalf-12/,None,"€ 475,000",Dukdalf 12 | 1186 WT Amstelveen,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house",117m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/+15km/p23/,None,None,None,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/zaandam/huis-41827292-wachterhof-6/,None,"€ 625,000",Wachterhof 6 | 1504 CP Zaandam,7 rooms (4 bedrooms),3 bathrooms and 1 separate toilet,1 car,"Bungalow, detached residential property",175m²,None,None
Buy,https://www.funda.nl/en/koop/amstelveen/huis-41827025-godfried-bomanslaan-16/,None,"€ 500,000",Godfried Bomanslaan 16 | 1187 VM Amstelveen,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, corner house",118m²,None,None
Buy,https://www.funda.nl/en/koop/amstelveen/huis-41827005-korvet-22/,None,"€ 500,000",Korvet 22 | 1186 WE Amstelveen,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house",122m²,None,None
Buy,https://www.funda.nl/en/koop/alphen-aan-den-rijn/huis-41827939-lupinesingel-33/,None,"€ 415,000",Lupinesingel 33 | 2403 CM Alphen aan den Rijn,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house",136m²,None,None
Buy,https://www.funda.nl/en/koop/zaandam/huis-41827292-wachterhof-6/,tel:075-6126400,"€ 625,000",Wachterhof 6 | 1504 CP Zaandam,7 rooms (4 bedrooms),3 bathrooms and 1 separate toilet,1 car,"Bungalow, detached residential property",175m²,None,None
Buy,https://www.funda.nl/en/koop/almere/huis-41827673-lijzijde-10/,None,None,Lijzijde 10 | 1316 VH Almere,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/zaandam/huis-41827292-wachterhof-6/,tel:075-6126400,"€ 625,000",Wachterhof 6 | 1504 CP Zaandam,7 rooms (4 bedrooms),3 bathrooms and 1 separate toilet,1 car,"Bungalow, detached residential property",175m²,None,None
Buy,https://www.funda.nl/en/koop/wijdewormer/huis-41826193-de-grootweg-7/,None,"€ 225,000",De Grootweg 7 | 1456 AR Wijdewormer,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, corner house",84m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/+15km/p24/,None,None,None,None,None,None,None,None,None,None
Rent,https://www.funda.nl/en/koop/assendelft/huis-41825078-laurentiden-33/,None,"€ 385,000",Laurentiden 33 | 1567 KM Assendelft,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house",124m²,None,None
Buy,https://www.funda.nl/en/koop/beverwijk/huis-41814207-grote-houtweg-170/,tel:(+31) 251 22 92 25,"€ 325,000",Grote Houtweg 170 | 1944 HJ Beverwijk,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house",111m²,None,None
Buy,https://www.funda.nl/en/koop/middenbeemster/huis-41814176-middenweg-188-d/,None,"€ 1,100,000",Middenweg 188 D | 1462 HL Middenbeemster,5 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,2 cars,"Villa, detached residential property",244m²,None,None
Buy,https://www.funda.nl/en/koop/purmerend/huis-41814955-binnenbuurt-3/,None,"€ 450,000",Binnenbuurt 3 | 1448 LE Purmerend,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house",138m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/+15km/p25/,None,None,None,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/hilversum/huis-41812485-koningsstraat-69/,None,"€ 525,000",Koningsstraat 69 | 1211 NK Hilversum,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,None,"Single-family home, double house",143m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/huis-41811369-betuwestraat-25/,None,"€ 1,475,000",Betuwestraat 25 | 1079 PR Amsterdam,8 rooms (6 bedrooms),3 bathrooms and 2 separate toilets,1 car,"Desirable residence/villa, corner house (drive-in residential property)",246m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/+15km/p26/,None,None,None,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/assendelft/huis-41818843-akkerland-74/,None,"€ 387,500",Akkerland 74 | 1567 EL Assendelft,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,None,"Single-family home, row house",141m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/huis-41817255-valutaboulevard-6/,None,"€ 485,000",Valutaboulevard 6 | 1060 RX Amsterdam,7 rooms (3 bedrooms),1 bathroom,None,"Single-family home, row house",140m²,None,None
Buy,https://www.funda.nl/en/koop/hilversum/huis-41817590-hoogstraat-18/,None,"€ 415,000",Hoogstraat 18 | 1211 JM Hilversum,4 rooms (3 bedrooms),1 bathroom,None,"Single-family home, row house",97m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/huis-41816000-fred-petterbaan-23/,None,"€ 899,500",Fred Petterbaan 23 | 1019 JT Amsterdam,5 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,2 cars,"Desirable residence/villa, row house",170m²,None,None
Buy,https://www.funda.nl/en/koop/purmerend/huis-41816934-brielsemeer-11/,None,"€ 325,000",Brielsemeer 11 | 1447 JE Purmerend,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house",112m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/+15km/p27/,None,None,None,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/uithoorn/huis-41802111-jan-van-galenlaan-15/,None,"€ 445,000",Jan van Galenlaan 15 | 1421 VX Uithoorn,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,2 cars,"Single-family home, corner house",103m²,None,None
Buy,https://www.funda.nl/en/koop/hilversum/huis-41802920-trompenbergerweg-63/,None,"€ 795,000",Trompenbergerweg 63 | 1217 BD Hilversum,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,1 car,"Villa, detached residential property",142m²,None,None
Buy,https://www.funda.nl/en/koop/heemskerk/huis-41802647-corellistraat-4/,None,"€ 325,000",Corellistraat 4 | 1962 PP Heemskerk,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house",124m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/+15km/p28/,None,None,None,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/aerdenhout/huis-41806154-boekenroodeweg-16/,None,"€ 4,495,000",Boekenroodeweg 16 | 2111 HN Aerdenhout,14 rooms (5 bedrooms),3 bathrooms and 2 separate toilets,None,"Villa, detached residential property",652m²,None,None
Buy,https://www.funda.nl/en/koop/amstelveen/huis-41806715-lunenburg-3/,tel:(+31) 20 211 12 11,"€ 565,000",Lunenburg 3 | 1187 DW Amstelveen,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,None,"Single-family home, row house",122m²,None,None
Buy,https://www.funda.nl/en/koop/muiden/huis-41805124-ravelijnspad-6/,None,"€ 599,000",Ravelijnspad 6 | 1398 VA Muiden,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 car,"Desirable residence/villa, row house (drive-in residential property)",133m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/+15km/p29/,None,None,None,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/hilversum/huis-41891555-rigelstraat-66/,None,"€ 440,000",Rigelstraat 66 | 1223 AV Hilversum,6 rooms (5 bedrooms),1 bathroom and 2 separate toilets,None,"Single-family home, row house",115m²,None,None
Buy,https://www.funda.nl/en/koop/duivendrecht/huis-41891578-rijksstraatweg-205/,None,"€ 775,000",Rijksstraatweg 205 | 1115 AR Duivendrecht,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,None,"Single-family home, row house",131m²,None,None
Buy,https://www.funda.nl/en/koop/haarlem/huis-41890311-leidsevaart-272/,None,"€ 550,000",Leidsevaart 272 | 2014 HH Haarlem,7 rooms (5 bedrooms),1 bathroom and 2 separate toilets,None,"Single-family home, row house",134m²,None,None
Buy,https://www.funda.nl/en/koop/amstelveen/huis-41890119-snelliuslaan-36/,tel:020-215 6 215,"€ 675,000",Snelliuslaan 36 | 1187 XS Amstelveen,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house",121m²,"Wonen in een  royaal,  uitgebouwd en  zeer hoogwaardig  afgewerkte eengezinswoning  (bouwjaar 2016)  met  tuin op het zonnige zuiden in het  geliefde, energie neutraal gebouwde project  'GreenStart' op  slechts  5 minuten afstand van Stadshart Amstelveen!  Deze woning is volledig voorbereid op de toekomst, waardoor grote investeringen in duurzaamheid uit den boze zijn! De locatie is kindvriendelijk en centraal, zo liggen winkels voor de dagelijkse boodschappen, openbaar vervoer (Amstelveen lijn …",None
Buy,https://www.funda.nl/en/koop/duivendrecht/huis-41891578-rijksstraatweg-205/,tel:020-5451051,"€ 775,000",Rijksstraatweg 205 | 1115 AR Duivendrecht,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,None,"Single-family home, row house",131m²,None,None
Buy,https://www.funda.nl/en/koop/almere/huis-41890790-olstgracht-42/,None,"€ 340,000",Olstgracht 42 | 1324 EC Almere,7 rooms (6 bedrooms),1 bathroom and 2 separate toilets,2 cars,"Desirable residence/villa, row house",166m²,None,None
Buy,https://www.funda.nl/en/koop/soest/huis-41899395-evenaar-18/,None,None,None,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/haarlem/huis-41899042-bantamstraat-13/,None,"€ 339,000",Bantamstraat 13 | 2022 TP Haarlem,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house",103m²,None,None
Buy,https://www.funda.nl/en/koop/zaandijk/huis-41898214-duke-ellingtonstraat-19/,None,"€ 625,000",Duke Ellingtonstraat 19 | 1544 KN Zaandijk,5 rooms (4 bedrooms),1 bathroom,1 car,"Desirable residence/villa, semi-detached residential property",140m²,None,None
Buy,https://www.funda.nl/en/koop/de-hoef/huis-41885394-kromme-mijdrecht-1-a/,tel:020-6478229,"€ 1,145,000",Kromme Mijdrecht 1 A | 1426 AA de Hoef,8 rooms (7 bedrooms),4 bathrooms and 1 separate toilet,5 cars,"Desirable residence/villa, detached residential property",274m²,None,None
Buy,https://www.funda.nl/en/koop/eemnes/huis-41885382-ruizendaallaan-55/,None,"€ 735,000",Ruizendaallaan 55 | 3755 SB Eemnes,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,1 car,"Single-family home, double house",157m²,None,None
Buy,https://www.funda.nl/en/koop/eemnes/huis-41885382-ruizendaallaan-55/,tel:035-5266910,"€ 735,000",Ruizendaallaan 55 | 3755 SB Eemnes,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,1 car,"Single-family home, double house",157m²,None,None
Buy,https://www.funda.nl/en/koop/ijmuiden/huis-41874812-kanaalstraat-240/,None,"€ 799,000",Kanaalstraat 240 | 1975 BK IJmuiden,8 rooms (5 bedrooms),1 bathroom and 1 separate toilet,1 car,"Desirable residence/villa, double house",211m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/+15km/p31/,None,None,None,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/almere/huis-41890790-olstgracht-42/,None,"€ 340,000",Olstgracht 42 | 1324 EC Almere,7 rooms (6 bedrooms),1 bathroom and 2 separate toilets,2 cars,"Desirable residence/villa, row house",166m²,None,None
Buy,https://www.funda.nl/en/koop/soest/huis-41899395-evenaar-18/,None,"€ 475,000",Evenaar 18 | 3763 ZG Soest,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,1 car,"Single-family home, semi-detached residential property",166m²,None,None
Buy,https://www.funda.nl/en/koop/haarlem/huis-41899042-bantamstraat-13/,None,"€ 339,000",Bantamstraat 13 | 2022 TP Haarlem,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house",103m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/+15km/p32/,None,None,None,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/duivendrecht/huis-41891578-rijksstraatweg-205/,None,"€ 775,000",Rijksstraatweg 205 | 1115 AR Duivendrecht,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,None,"Single-family home, row house",131m²,None,None
Buy,https://www.funda.nl/en/koop/haarlem/huis-41890311-leidsevaart-272/,None,"€ 550,000",Leidsevaart 272 | 2014 HH Haarlem,7 rooms (5 bedrooms),1 bathroom and 2 separate toilets,None,"Single-family home, row house",134m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/+15km/p30/,None,None,None,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/uithoorn/huis-41856048-colijnlaan-152/,None,"€ 745,000",Colijnlaan 152 | 1421 CD Uithoorn,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,1 car,"Single-family home, detached residential property",192m²,None,None
Buy,https://www.funda.nl/en/koop/zaandam/huis-41856867-ringweg-278-b/,None,"€ 550,000",Ringweg 278 b | 1507 BN Zaandam,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,None,"Villa, detached residential property",185m²,None,None
Buy,https://www.funda.nl/en/koop/amstelveen/huis-41856485-valreep-95/,None,"€ 850,000",Valreep 95 | 1186 ZJ Amstelveen,6 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,None,"Single-family home, semi-detached residential property",200m²,None,None
Buy,https://www.funda.nl/en/koop/zaandam/huis-41855143-prins-hendrikkade-7/,None,"€ 389,000",Prins Hendrikkade 7 | 1501 AA Zaandam,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,None,"Single-family home, row house",127m²,None,None
Buy,https://www.funda.nl/en/koop/blaricum/huis-41855832-kemphaan-1/,None,"€ 349,000",Kemphaan 1 | 1261 SG Blaricum,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,1 car,"Single-family home, corner house",120m²,None,None
Buy,https://www.funda.nl/en/koop/huizen/huis-41744174-koningin-julianastraat-89/,None,"€ 537,500",Koningin Julianastraat 89 | 1271 SL Huizen,7 rooms (5 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house",127m²,None,None
Buy,https://www.funda.nl/en/koop/zaandam/huis-41856867-ringweg-278-b/,None,"€ 550,000",Ringweg 278 b | 1507 BN Zaandam,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,None,"Villa, detached residential property",185m²,None,None
Buy,https://www.funda.nl/en/koop/aalsmeer/huis-41743012-la-braakstraat-35/,None,"€ 625,000",L.A. Braakstraat 35 | 1432 PP Aalsmeer,6 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,1 car,"Single-family home, linked semi-detached residential property",163m²,None,None
Buy,https://www.funda.nl/en/koop/monnickendam/huis-41747340-noordeinde-9/,tel:0299-479474,"€ 895,000",Noordeinde 9 | 1141 AE Monnickendam,6 rooms (4 bedrooms),3 bathrooms and 2 separate toilets,None,"Single-family home, detached residential property",162m²,None,None
Buy,https://www.funda.nl/en/koop/amstelveen/huis-41747936-drakensteyn-1/,None,"€ 685,000",Drakensteyn 1 | 1187 DK Amstelveen,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, corner house",146m²,None,None
Buy,https://www.funda.nl/en/koop/zaandijk/huis-41745994-orgelmakersgracht-28/,None,"€ 389,000",Orgelmakersgracht 28 | 1544 CZ Zaandijk,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, corner house",120m²,None,None
Buy,https://www.funda.nl/en/koop/amstelveen/huis-41747936-drakensteyn-1/,tel:020-345 8 345,"€ 685,000",Drakensteyn 1 | 1187 DK Amstelveen,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, corner house",146m²,None,None
Buy,https://www.funda.nl/en/koop/purmerend/huis-41733707-amazonelaan-136/,None,None,Amazonelaan 136 | 1448 XM Purmerend,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/amstelveen/huis-87196070-legmeerdijk-46/,None,"€ 599,000",Legmeerdijk 46 | 1187 NE Amstelveen,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, row house (dyke house)",127m²,None,None
Buy,https://www.funda.nl/en/koop/alphen-aan-den-rijn/huis-87192835-zeewinde-8/,tel:0172-245902,"€ 425,000",Zeewinde 8 | 2403 GG Alphen aan den Rijn,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,None,"Single-family home, linked semi-detached residential property (patio residence)",157m²,None,None
Buy,https://www.funda.nl/en/koop/heemskerk/huis-41704335-schutterskwartier-25/,None,"€ 495,000",Schutterskwartier 25 | 1967 KA Heemskerk,7 rooms (5 bedrooms),1 bathroom and 1 separate toilet,None,"Desirable residence/villa, row house",179m²,None,None
Buy,https://www.funda.nl/en/koop/sassenheim/huis-41704283-lijsterlaan-28/,None,"€ 475,000",Lijsterlaan 28 | 2172 JW Sassenheim,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,None,"Single-family home, corner house",121m²,None,None
Buy,https://www.funda.nl/en/koop/zandvoort/huis-41704611-dr-c-a-gerkestraat-78/,None,"€ 699,000",Dr C A Gerkestraat 78 | 2042 EX Zandvoort,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 car,"Villa, double house",177m²,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/+15km/p35/,None,None,None,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/amsterdam/+15km/p34/,None,None,None,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/huizen/huis-41744174-koningin-julianastraat-89/,None,None,None,None,None,None,None,None,None,None
Buy,https://www.funda.nl/en/koop/haarlem/huis-87108284-heldringstraat-2/,None,"€ 399,000",Heldringstraat 2 | 2037 VM Haarlem,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,None,"Single-family home, corner house",118m²,None,None
